指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),股息率(当前值),股息率(分位点%),股息率(最小值),股息率(20%分位点值),股息率(50%分位点值),股息率(80%分位点值),股息率(最大正值),净资产收益率(ROE)(2026Q1),净资产收益率(ROE)(2025Q4),净资产收益率(ROE)(2025Q1),关注度
="399809",保险主题,2015-02-13,=0.0512,=2114.1300,=-0.2076,=6.9689,=0.2342,=5.4537,=6.8114,=10.4212,=15.0245,=22.8725,=0.7476,=0.1369,=0.6352,=0.7653,=1.2252,=1.4858,=1.9794,=2.0298,=0.8771,=0.5239,=0.8688,=1.0970,=1.7190,=2.3772,=0.0416,=0.7118,=0.0120,=0.0209,=0.0297,=0.0488,=0.0686,=0.0227,=0.1015,=0.0246,=1494
="931024",港股通非银,2017-11-06,=-0.0133,=3652.9300,=-0.1492,=6.9972,=0.0023,=6.7549,=8.5716,=11.0568,=13.3357,=22.4310,=0.9521,=0.3186,=0.6237,=0.8490,=1.0451,=1.2221,=1.7592,=1.1723,=0.7443,=0.5870,=0.8758,=1.0153,=1.2289,=2.2002,=0.0418,=0.8114,=0.0165,=0.0266,=0.0345,=0.0414,=0.0611,,=0.1344,,=193
="000018",180金融,2007-12-10,=0.0224,=5146.7600,=-0.1336,=7.0115,=0.3142,=5.2016,=6.4287,=7.4973,=8.3012,=10.8609,=0.7173,=0.2309,=0.5902,=0.6965,=0.8694,=1.0696,=1.4199,=2.1060,=0.7118,=1.2355,=1.5824,=1.9542,=2.2073,=2.8772,=0.0415,=0.6140,=0.0246,=0.0353,=0.0392,=0.0493,=0.0636,=0.0229,=0.0959,=0.0245,=776
="HSSCHKY",恒生港股通高股息率指数,2019-11-01,=-0.0203,=2400.8100,=-0.0310,=7.0495,=0.7505,=3.8979,=4.9498,=5.9062,=7.2399,=8.4533,=0.6291,=0.6431,=0.4277,=0.5173,=0.5791,=0.6846,=0.8197,=1.0973,=0.7553,=0.5333,=0.6974,=0.8785,=1.1238,=1.3442,=0.0571,=0.2331,=0.0482,=0.0565,=0.0673,=0.0840,=0.1067,,=0.0894,,=495
="H30270",红利价值,2013-12-19,=0.0132,=8943.5600,=-0.0618,=7.1252,=0.6252,=4.4543,=5.4380,=6.7711,=8.7041,=13.0955,=0.7179,=0.3683,=0.5256,=0.6490,=0.7630,=1.2437,=1.7317,=1.4440,=0.9280,=0.5854,=0.8133,=1.0004,=1.2990,=1.6637,=0.0466,=0.4325,=0.0269,=0.0419,=0.0506,=0.0631,=0.0726,=0.0235,=0.0936,=0.0240,=196
="000818",细分金融,2012-04-11,=0.0247,=6468.6900,=-0.1239,=7.1846,=0.3196,=5.2356,=6.4974,=7.6851,=8.4810,=10.9951,=0.7330,=0.2421,=0.5930,=0.7010,=0.8853,=1.0928,=1.4303,=2.1752,=0.7212,=1.2689,=1.6354,=1.9907,=2.2623,=2.9111,=0.0403,=0.6594,=0.0239,=0.0331,=0.0375,=0.0471,=0.0625,=0.0231,=0.0956,=0.0246,=7
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=-0.0179,=4507.5900,=-0.0294,=7.1931,=0.6592,=4.2457,=4.7365,=5.8033,=7.8672,=9.0746,=0.6732,=0.6565,=0.4429,=0.4993,=0.5850,=0.7380,=0.8283,=1.1021,=0.9181,=0.6036,=0.6749,=0.8781,=1.0402,=1.2314,=0.0645,=0.3620,=0.0497,=0.0609,=0.0726,=0.0879,=0.0947,,=0.0899,,=86
="932596",港股通红利低波,2016-02-04,=-0.0222,=3744.6800,=-0.0346,=7.2034,=0,=7.2034,=7.7993,=8.0341,=8.2721,=8.5745,=0.6647,=0.0794,=0.6528,=0.6961,=0.7289,=0.7575,=0.7956,=1.2432,=0.0847,=1.2161,=1.2815,=1.3265,=1.3602,=1.4099,=0.0545,=0.7196,=0.0473,=0.0494,=0.0527,=0.0550,=0.0579,,=0.0894,,=95
="930914",港股通高股息,2016-11-25,=-0.0172,=4629.6300,=-0.0586,=7.2076,=0.6833,=3.4280,=4.4216,=5.9337,=7.8272,=11.1979,=0.6945,=0.5762,=0.3979,=0.5024,=0.6176,=0.8521,=1.1764,=1.1420,=0.7261,=0.5144,=0.7046,=0.9233,=1.2571,=2.2126,=0.0558,=0.2252,=0.0387,=0.0550,=0.0659,=0.0866,=0.1194,,=0.0918,,=718
="931157",SHS红利成长LV,2019-04-25,=0.0146,=6804.7700,=-0.0871,=7.2608,=0.5627,=4.1261,=5.5997,=6.9313,=8.3300,=11.5318,=0.7155,=0.3014,=0.5154,=0.6268,=0.8071,=0.9227,=1.5888,=1.5605,=0.9340,=0.5018,=0.7117,=1.0395,=1.4151,=1.6968,=0.0502,=0.5996,=0.0259,=0.0418,=0.0482,=0.0557,=0.0761,,=0.0964,,=341
="930992",沪港深红利低波,2017-06-28,=0.0084,=5058.9600,=-0.0913,=7.3003,=0.7430,=4.0130,=5.1769,=5.9071,=7.7673,=8.5109,=0.6820,=0.7248,=0.4277,=0.5377,=0.5912,=0.7261,=0.7950,=1.0801,=0.7094,=0.4496,=0.6007,=0.8624,=1.1848,=1.3912,=0.0544,=0.2107,=0.0478,=0.0542,=0.0716,=0.0767,=0.0949,,=0.0878,,=50
="931130",红利成长低波,2018-12-04,=0.0111,=21499.9200,=-0.0934,=7.3065,=0.4100,=4.4465,=5.5810,=7.8087,=8.7167,=11.5512,=0.7285,=0.3173,=0.5279,=0.6251,=0.8997,=1.0285,=1.5803,=2.4949,=0.9547,=0.3109,=0.8147,=1.3207,=1.9230,=2.6815,=0.0431,=0.5453,=0.0246,=0.0322,=0.0424,=0.0533,=0.0639,=0.0231,=0.0934,=0.0229,=146
="HSCSOE",恒生中国央企指数,2023-01-01,=-0.0147,=3586.7100,=-0.0023,=7.4054,=0.7196,=4.9972,=5.5521,=6.1884,=7.7538,=8.5526,=0.7102,=0.6951,=0.5264,=0.5927,=0.6342,=0.7572,=0.8375,=0.8801,=0.8084,=0.5404,=0.5947,=0.6690,=0.8695,=1.0234,=0.0516,=0.1671,=0.0450,=0.0523,=0.0702,=0.0775,=0.0871,,=0.0956,,=115
="000914",300金融,2007-07-02,=0.0247,=5854.5400,=-0.1285,=7.4859,=0.3592,=5.2769,=6.6022,=7.8391,=8.6017,=11.3863,=0.7279,=0.2326,=0.5962,=0.7048,=0.9059,=1.1314,=1.4919,=2.0399,=0.7493,=1.1210,=1.4310,=1.8122,=2.0952,=2.7052,=0.0400,=0.6210,=0.0235,=0.0340,=0.0376,=0.0467,=0.0618,=0.0223,=0.0897,=0.0236,=343
="H50040",上红低波,2014-03-21,=0.0118,=10079.7200,=-0.0859,=7.5473,=0.6384,=4.6938,=5.9512,=7.0982,=9.6645,=14.3118,=0.7564,=0.3394,=0.5647,=0.6911,=0.8334,=1.3609,=1.8756,=1.4705,=0.8746,=0.6380,=0.8684,=1.2015,=1.4032,=1.6845,=0.0471,=0.5208,=0.0230,=0.0391,=0.0465,=0.0588,=0.0718,=0.0234,=0.0936,=0.0244,=363
="H30269",红利低波,2013-12-19,=0.0104,=10095.0600,=-0.1019,=7.5595,=0.6664,=4.5638,=5.5488,=6.8930,=9.4786,=14.4342,=0.7667,=0.4124,=0.5386,=0.6570,=0.8003,=1.3872,=1.9670,=1.4610,=0.8491,=0.6111,=0.8850,=1.0973,=1.4162,=1.6703,=0.0478,=0.4689,=0.0246,=0.0406,=0.0503,=0.0605,=0.0732,=0.0236,=0.0946,=0.0236,=4470
="000029",180价值,2009-01-09,=0.0177,=3862.1900,=-0.1327,=7.5757,=0.3918,=5.6894,=6.9075,=7.8814,=8.5069,=10.8138,=0.7479,=0.0631,=0.6666,=0.8029,=0.8595,=1.0653,=1.4433,=1.0228,=0.6854,=0.6198,=0.7825,=0.9447,=1.0703,=1.4032,=0.0440,=0.5670,=0.0290,=0.0389,=0.0429,=0.0522,=0.0634,=0.0228,=0.0896,=0.0243,=557
="000922",中证红利,2008-05-26,=0.0171,=5108.2100,=-0.0719,=7.7126,=0.5175,=5.1762,=6.0245,=7.6566,=8.6158,=11.2156,=0.7463,=0.2804,=0.5911,=0.7110,=0.8494,=1.1086,=1.4999,=1.1404,=0.6821,=0.6332,=0.7726,=1.0440,=1.2311,=1.7101,=0.0469,=0.4887,=0.0309,=0.0399,=0.0471,=0.0596,=0.0693,=0.0233,=0.0895,=0.0228,=20176
="000934",中证金融,2009-07-03,=0.0271,=5512.0700,=-0.1208,=7.7897,=0.3798,=5.7083,=6.8944,=8.0941,=8.8714,=11.5527,=0.7399,=0.2297,=0.6117,=0.7181,=0.9121,=1.1471,=1.5017,=2.0530,=0.7703,=1.1467,=1.4503,=1.8023,=2.0831,=2.6696,=0.0388,=0.6161,=0.0232,=0.0331,=0.0366,=0.0445,=0.0593,=0.0220,=0.0873,=0.0231,=1151
="000015",红利指数,2005-01-04,=0.0177,=2906.1400,=-0.0433,=7.8405,=0.7249,=4.6646,=5.5108,=7.0875,=8.0537,=10.4439,=0.7468,=0.4482,=0.5525,=0.6398,=0.7655,=1.0179,=1.3875,=1.3196,=0.7736,=0.7277,=0.8913,=1.1392,=1.3408,=1.6890,=0.0455,=0.3295,=0.0330,=0.0426,=0.0514,=0.0644,=0.0757,=0.0233,=0.0885,=0.0212,=14217
="931446",东证红利低波,2020-04-21,=0.0154,=3132.4200,=-0.0901,=7.8760,=0.6537,=5.1478,=6.1827,=7.1542,=8.5349,=11.0216,=0.7571,=0.4734,=0.5884,=0.6963,=0.7651,=0.8708,=1.2481,=1.4052,=0.9010,=0.5909,=0.7552,=0.8901,=1.3282,=1.5979,=0.0452,=0.3641,=0.0325,=0.0416,=0.0486,=0.0564,=0.0651,=0.0224,=0.0895,=0.0240,=855
="000151",上国红利,2012-07-20,=0.0181,=1466.5200,=-0.0400,=7.8969,=0.8124,=4.5075,=5.3657,=6.9556,=7.7840,=10.0345,=0.6931,=0.3212,=0.5268,=0.6189,=0.7524,=0.9661,=1.3272,=0.9758,=0.2870,=0.6026,=0.8953,=1.0803,=1.3107,=1.6854,=0.0473,=0.3893,=0.0346,=0.0446,=0.0513,=0.0650,=0.0754,=0.0218,=0.0803,=0.0258,=224
="000821",300红利,2012-07-20,=0.0101,=6027.8900,=-0.0966,=7.9107,=0.6301,=4.9998,=6.1944,=7.5603,=8.4656,=10.9286,=0.7717,=0.2940,=0.5725,=0.7140,=0.8665,=1.0796,=1.4919,=1.2572,=0.7427,=0.6098,=0.7993,=1.0656,=1.3215,=1.6963,=0.0481,=0.5245,=0.0319,=0.0421,=0.0473,=0.0563,=0.0673,=0.0235,=0.0916,=0.0239,=999
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0260,=3669.4200,=-0.0862,=7.9165,=0.3646,=4.8859,=6.8728,=8.8342,=11.6696,=16.1208,=0.7492,=0.2504,=0.5567,=0.7305,=0.8657,=1.1658,=1.3660,=0.8517,=0.3102,=0.5555,=0.7802,=0.9852,=1.3580,=1.5178,=0.0632,=0.7545,=0.0276,=0.0360,=0.0530,=0.0664,=0.1028,,=0.0951,,=34
="000992",全指金融,2011-08-02,=0.0266,=5279.5400,=-0.1183,=7.9553,=0.3852,=5.9310,=7.1022,=8.2740,=9.0288,=11.6339,=0.7419,=0.2280,=0.6188,=0.7234,=0.9205,=1.1602,=1.5107,=2.0503,=0.7662,=1.1568,=1.4432,=1.8064,=2.0800,=2.6668,=0.0384,=0.6210,=0.0229,=0.0327,=0.0359,=0.0437,=0.0581,=0.0217,=0.0846,=0.0227,=2701
="399373",大盘价值,2010-01-04,=0.0158,=7399.3200,=-0.1370,=7.9587,=0.3559,=5.4746,=6.8623,=8.3469,=9.1146,=11.9914,=0.8069,=0.2082,=0.6410,=0.8033,=0.9426,=1.1408,=1.5001,=1.0690,=0.7072,=0.5920,=0.7817,=0.9283,=1.1432,=1.4541,=0.0462,=0.6647,=0.0275,=0.0366,=0.0427,=0.0526,=0.0641,=0.0236,=0.0939,=0.0248,=331
="000824",国企红利,2012-07-20,=0.0139,=1972.4000,=-0.0701,=8.0698,=0.7188,=4.8847,=5.9406,=7.3385,=8.4421,=10.7823,=0.7747,=0.4008,=0.5610,=0.6880,=0.8250,=1.0592,=1.4469,=1.1635,=0.6882,=0.5370,=0.7016,=0.9865,=1.2552,=1.6834,=0.0469,=0.4590,=0.0328,=0.0418,=0.0481,=0.0583,=0.0694,=0.0232,=0.0892,=0.0226,=945
="931644",800红利,2024-03-15,=0.0149,=2386.0200,=-0.0651,=8.0995,=0.4116,=6.4729,=7.3443,=8.3645,=9.0505,=9.4757,=0.7814,=0.2473,=0.7001,=0.7715,=0.8596,=0.9069,=0.9431,=1.1343,=0.4946,=0.8423,=0.9270,=1.1405,=1.2938,=1.3602,=0.0477,=0.5108,=0.0416,=0.0431,=0.0472,=0.0579,=0.0662,=0.0236,=0.0906,=0.0231,=31
="000063",上证周期,2010-02-03,=0.0131,=3482.6900,=-0.1417,=8.1898,=0.3740,=5.4761,=7.1362,=8.6065,=9.4385,=12.4946,=0.8468,=0.2280,=0.6668,=0.8368,=0.9582,=1.1068,=1.4831,=1.4108,=0.7600,=0.8113,=1.0636,=1.2494,=1.4477,=1.7571,=0.0404,=0.5955,=0.0252,=0.0350,=0.0386,=0.0518,=0.0626,=0.0245,=0.0975,=0.0256,=205
="930955",红利低波100,2017-05-26,=0.0149,=10716.0400,=-0.0912,=8.2081,=0.7168,=5.0805,=6.0736,=7.4285,=8.6131,=11.5013,=0.8090,=0.4527,=0.5792,=0.6662,=0.8277,=0.9895,=1.3722,=1.3893,=0.8324,=0.5888,=0.7785,=0.9911,=1.3620,=1.7525,=0.0482,=0.5446,=0.0270,=0.0430,=0.0471,=0.0561,=0.0683,=0.0234,=0.0928,=0.0257,=2252
="930740",300红利LV,2018-12-04,=0.0116,=6543.0600,=-0.0873,=8.2243,=0.7323,=5.4153,=6.8319,=7.5274,=8.6827,=9.6903,=0.7940,=0.2748,=0.6159,=0.7730,=0.8569,=0.9457,=1.0604,=1.4383,=0.7732,=0.6725,=0.8573,=1.0791,=1.5005,=1.9253,=0.0473,=0.6014,=0.0370,=0.0418,=0.0453,=0.0513,=0.0622,=0.0239,=0.0932,=0.0223,=623
="931848",800红利低波,2024-05-21,=0.0130,=2962.3100,=-0.0642,=8.3524,=0.2344,=7.4155,=8.2309,=9.0753,=9.4737,=9.7854,=0.8115,=0.0723,=0.7315,=0.8578,=0.9189,=0.9701,=1.0024,=1.5354,=0.9688,=1.1714,=1.2345,=1.3500,=1.3840,=1.6456,=0.0450,=0.6582,=0.0399,=0.0412,=0.0437,=0.0519,=0.0594,=0.0237,=0.0929,=0.0230,=151
="000825",央企红利,2012-07-20,=0.0098,=3099.0500,=-0.1026,=8.3771,=0.7922,=4.7369,=6.0940,=7.3072,=8.4280,=10.5687,=0.8037,=0.4482,=0.5507,=0.6915,=0.8571,=0.9983,=1.3929,=1.1147,=0.5724,=0.6009,=0.8548,=1.0682,=1.2189,=1.7357,=0.0459,=0.4313,=0.0330,=0.0422,=0.0473,=0.0555,=0.0713,=0.0224,=0.0902,=0.0228,=358
="000919",300价值,2008-01-21,=0.0188,=4845.0800,=-0.0890,=8.3920,=0.4726,=5.9577,=7.3283,=8.4458,=9.2438,=12.2376,=0.8343,=0.1736,=0.6917,=0.8490,=0.9378,=1.1480,=1.5388,=1.0430,=0.7060,=0.6314,=0.7861,=0.9060,=1.1066,=1.3421,=0.0433,=0.6454,=0.0265,=0.0360,=0.0407,=0.0490,=0.0609,=0.0228,=0.0921,=0.0242,=4326
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0066,=7828.8900,=-0.1726,=8.5218,=0.3732,=5.7712,=7.9406,=9.0795,=10.2891,=13.0207,=0.9284,=0.1728,=0.7256,=0.9442,=1.0795,=1.2097,=1.5098,=1.5420,=0.6146,=0.9123,=1.1577,=1.4271,=1.7362,=2.4187,=0.0389,=0.6264,=0.0247,=0.0321,=0.0369,=0.0450,=0.0643,,=0.1051,,=269
="931722",国新港股通央企红利,2023-09-13,=-0.0196,=1227.3500,=-0.0686,=8.7590,=0.6905,=5.5040,=6.7027,=7.7075,=9.4620,=10.8173,=0.7952,=0.3971,=0.6213,=0.7355,=0.8253,=0.9092,=1.0298,=0.5456,=0.6029,=0.3100,=0.3816,=0.4722,=0.6109,=0.6918,=0.0580,=0.2628,=0.0469,=0.0572,=0.0618,=0.0689,=0.0823,,=0.0875,,=357
="932305",智选高股息,2024-09-30,=0.0124,=10743.5300,=-0.0373,=8.8524,=0.6200,=7.0143,=7.4936,=8.3539,=9.4503,=10.9391,=0.9928,=0.3515,=0.8750,=0.9238,=1.0511,=1.0843,=1.1675,=0.4885,=0.0048,=0.4805,=0.7256,=0.7783,=1.2735,=1.3342,=0.0641,=0.4846,=0.0457,=0.0594,=0.0643,=0.0686,=0.0723,=0.0253,=0.1000,=0.0324,=333
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0002,=10899.1500,=-0.1515,=8.9028,=0.5919,=6.0524,=7.9274,=8.6702,=10.0571,=15.8114,=0.9282,=0.2720,=0.6924,=0.8988,=1.0078,=1.1579,=1.7191,=1.2492,=0.6872,=0.8066,=1.0010,=1.0917,=1.4384,=2.0876,=0.0381,=0.4812,=0.0200,=0.0332,=0.0384,=0.0445,=0.0600,,=0.1052,,=93
="000968",300周期,2010-05-28,=0.0162,=4001.4800,=-0.1203,=8.9246,=0.4425,=6.1174,=7.8172,=9.1462,=10.2896,=13.3562,=0.8846,=0.2553,=0.7021,=0.8484,=1.0015,=1.1784,=1.5550,=1.4703,=0.7806,=0.8459,=1.0834,=1.2644,=1.4960,=1.8297,=0.0378,=0.6346,=0.0230,=0.0317,=0.0359,=0.0470,=0.0569,=0.0243,=0.0922,=0.0244,=99
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0062,=7558.3000,=-0.1521,=8.9371,=0.5973,=6.0524,=7.9405,=8.6773,=10.0793,=15.8114,=0.9313,=0.2785,=0.6924,=0.8988,=1.0090,=1.1595,=1.7191,=1.2531,=0.6869,=0.8066,=1.0015,=1.0919,=1.4423,=2.0876,=0.0379,=0.4723,=0.0200,=0.0331,=0.0384,=0.0445,=0.0600,,=0.1052,,=4754
="399805",互联金融,2015-02-10,=0.0410,=2919.1000,=-0.2416,=8.9824,=0.1192,=7.5943,=9.7039,=11.3979,=13.1628,=16.5816,=0.9366,=0.1006,=0.7644,=1.0408,=1.4057,=1.7212,=2.0317,=1.7270,=0.7196,=1.1667,=1.4082,=1.6145,=1.7935,=2.2636,=0.0363,=0.9027,=0.0145,=0.0183,=0.0235,=0.0335,=0.0507,=0.0238,=0.0940,=0.0248,=328
="H30356",800价值,2014-06-09,=0.0194,=6080.7700,=-0.0851,=9.0202,=0.4863,=6.4024,=7.6980,=9.0505,=9.9484,=13.4784,=0.8845,=0.2390,=0.7030,=0.8631,=0.9862,=1.1704,=1.6287,=1.0056,=0.7306,=0.5868,=0.7393,=0.8836,=1.0829,=1.3738,=0.0417,=0.6716,=0.0239,=0.0336,=0.0386,=0.0475,=0.0589,=0.0232,=0.0908,=0.0237,=33
="932422",A500红利低波,2025-04-09,=0.0094,=2821.8000,=-0.0906,=9.0779,=0.0034,=9.0425,=9.8194,=10.0632,=10.2293,=10.5846,=0.8846,=0.0034,=0.8811,=1.0159,=1.0406,=1.0562,=1.0978,=1.2544,=0.0101,=1.2431,=1.2960,=1.4118,=1.4708,=1.5336,=0.0464,=0.9966,=0.0388,=0.0403,=0.0412,=0.0430,=0.0466,=0.0241,=0.0948,,=347
="000925",基本面50,2009-02-26,=0.0121,=3996.4500,=-0.1347,=9.0850,=0.4854,=6.2635,=7.9688,=9.1329,=10.0957,=12.7955,=0.9374,=0.2676,=0.7306,=0.9013,=1.0535,=1.1921,=1.5728,=1.0016,=0.5897,=0.6037,=0.7864,=0.9667,=1.1046,=1.4866,=0.0404,=0.6577,=0.0256,=0.0338,=0.0375,=0.0468,=0.0563,=0.0227,=0.0882,=0.0241,=4556
="980081",价值100,2012-12-28,,,=-0.0493,=9.0920,=0.5526,=7.7317,=8.3470,=8.7155,=10.0799,=11.5920,=0.9819,=0.5040,=0.8413,=0.8850,=0.9766,=1.1280,=1.3448,=1.0845,=0.8005,=0.7580,=0.8069,=0.9455,=1.0845,=1.2118,=0.0524,=0.7170,=0.0420,=0.0451,=0.0495,=0.0550,=0.0599,=0.0275,=0.0995,=0.0251,=435
="932153",港股通价值策略,2025-04-30,=-0.0120,=1037.3600,=-0.0128,=9.1499,=0.1119,=8.1696,=9.6529,=10.1094,=10.3967,=10.9237,=0.7666,=0.0909,=0.7012,=0.8297,=0.8799,=0.9018,=0.9365,=0.9298,=0.1259,=0.8168,=0.9715,=1.0314,=1.0639,=1.1126,=0.0463,=0.8706,=0.0397,=0.0412,=0.0425,=0.0445,=0.0538,,=0.0812,,=13
